timestamp,location,pm25,pm10,no2,so2
2025-11-03 08:00:00,Loc_2,57.35,70.46,21.98,5.94
2025-11-03 09:00:00,Loc_2,62.31,79.18,24.08,7.0
2025-11-03 10:00:00,Loc_2,55.01,67.08,30.95,2.7
2025-11-03 11:00:00,Loc_2,46.39,57.81,23.0,8.09
2025-11-03 12:00:00,Loc_2,51.07,59.99,18.06,7.27
2025-11-03 13:00:00,Loc_2,39.7,48.19,33.84,6.9
2025-11-03 14:00:00,Loc_2,39.06,47.01,22.6,1.36
2025-11-03 15:00:00,Loc_2,39.56,47.19,23.34,7.67
2025-11-03 16:00:00,Loc_2,36.39,45.31,21.08,5.5
2025-11-03 17:00:00,Loc_2,41.02,52.31,28.56,3.72
2025-11-03 18:00:00,Loc_2,35.62,40.85,21.42,4.87
2025-11-03 19:00:00,Loc_2,39.73,47.04,23.11,3.61
2025-11-03 20:00:00,Loc_2,39.62,46.35,25.47,6.43
2025-11-03 21:00:00,Loc_2,38.7,48.43,19.78,8.07
2025-11-03 22:00:00,Loc_2,33.02,40.39,20.87,6.57
2025-11-03 23:00:00,Loc_2,50.54,58.37,26.26,4.08
2025-11-04 00:00:00,Loc_2,46.05,56.7,25.92,3.34
2025-11-04 01:00:00,Loc_2,47.38,58.21,24.05,1.83
2025-11-04 02:00:00,Loc_2,58.05,68.32,28.79,6.17
2025-11-04 03:00:00,Loc_2,52.19,63.28,26.85,7.43
2025-11-04 04:00:00,Loc_2,56.48,68.41,24.77,3.15
2025-11-04 05:00:00,Loc_2,57.91,68.87,22.01,4.78
2025-11-04 06:00:00,Loc_2,59.05,68.06,30.0,6.01
2025-11-04 07:00:00,Loc_2,57.3,64.89,20.07,3.96
2025-11-04 08:00:00,Loc_2,47.68,53.87,26.48,6.25
2025-11-04 09:00:00,Loc_2,61.79,75.48,31.41,8.8
2025-11-04 10:00:00,Loc_2,58.34,75.38,32.82,4.86
2025-11-04 11:00:00,Loc_2,43.1,50.74,31.58,2.47
2025-11-04 12:00:00,Loc_2,42.72,52.84,19.79,7.15
2025-11-04 13:00:00,Loc_2,47.89,62.03,21.48,5.21
2025-11-04 14:00:00,Loc_2,47.54,54.92,24.06,7.03
2025-11-04 15:00:00,Loc_2,36.13,45.66,19.23,6.34
2025-11-04 16:00:00,Loc_2,43.0,52.78,30.09,4.06
2025-11-04 17:00:00,Loc_2,32.2,39.81,13.08,4.14
2025-11-04 18:00:00,Loc_2,36.41,40.67,10.99,5.27
2025-11-04 19:00:00,Loc_2,43.52,52.85,30.67,5.0
2025-11-04 20:00:00,Loc_2,46.17,53.44,19.39,5.49
2025-11-04 21:00:00,Loc_2,42.94,51.26,16.38,3.24
2025-11-04 22:00:00,Loc_2,46.81,51.34,28.26,2.98
2025-11-04 23:00:00,Loc_2,40.95,47.0,23.29,4.3
2025-11-05 00:00:00,Loc_2,45.68,57.34,24.79,3.36
2025-11-05 01:00:00,Loc_2,44.8,59.42,32.03,5.12
2025-11-05 02:00:00,Loc_2,67.93,79.34,19.41,6.56
2025-11-05 03:00:00,Loc_2,59.75,74.69,20.19,5.76
2025-11-05 04:00:00,Loc_2,58.54,72.45,20.95,3.36
2025-11-05 05:00:00,Loc_2,63.73,73.02,33.32,8.12
2025-11-05 06:00:00,Loc_2,50.64,57.98,18.14,3.71
2025-11-05 07:00:00,Loc_2,56.74,66.03,26.76,6.83
2025-11-05 08:00:00,Loc_2,39.54,50.43,23.68,7.73
2025-11-05 09:00:00,Loc_2,58.16,71.48,24.37,2.36
2025-11-05 10:00:00,Loc_2,58.74,70.96,26.46,5.79
2025-11-05 11:00:00,Loc_2,44.08,51.19,28.2,6.35
2025-11-05 12:00:00,Loc_2,52.23,62.36,24.88,2.04
2025-11-05 13:00:00,Loc_2,48.96,58.49,32.67,3.85
2025-11-05 14:00:00,Loc_2,43.8,49.21,23.26,7.89
2025-11-05 15:00:00,Loc_2,48.88,61.1,22.92,0.0
2025-11-05 16:00:00,Loc_2,37.99,44.85,23.96,6.23
2025-11-05 17:00:00,Loc_2,33.79,41.3,37.23,6.82
2025-11-05 18:00:00,Loc_2,32.66,41.01,23.5,3.65
2025-11-05 19:00:00,Loc_2,40.72,51.37,24.1,3.25
2025-11-05 20:00:00,Loc_2,39.88,47.5,28.27,5.5
2025-11-05 21:00:00,Loc_2,45.41,56.06,26.09,1.73
2025-11-05 22:00:00,Loc_2,41.23,52.3,26.16,3.39
2025-11-05 23:00:00,Loc_2,43.12,50.93,33.61,8.49
2025-11-06 00:00:00,Loc_2,47.58,56.59,25.44,5.04
2025-11-06 01:00:00,Loc_2,51.05,58.7,22.36,7.95
2025-11-06 02:00:00,Loc_2,58.09,69.84,27.71,6.52
2025-11-06 03:00:00,Loc_2,59.14,70.93,16.19,3.96
2025-11-06 04:00:00,Loc_2,55.27,67.76,24.03,6.78
2025-11-06 05:00:00,Loc_2,54.39,69.01,22.4,2.92
2025-11-06 06:00:00,Loc_2,59.38,78.0,24.56,1.96
2025-11-06 07:00:00,Loc_2,57.66,74.0,24.38,2.66
2025-11-06 08:00:00,Loc_2,61.03,69.68,33.01,6.08
2025-11-06 09:00:00,Loc_2,53.75,62.31,25.62,4.92
2025-11-06 10:00:00,Loc_2,52.24,69.21,21.25,4.22
2025-11-06 11:00:00,Loc_2,49.39,62.92,24.51,7.58
2025-11-06 12:00:00,Loc_2,41.21,51.64,25.77,5.59
2025-11-06 13:00:00,Loc_2,49.58,55.52,13.85,4.8
2025-11-06 14:00:00,Loc_2,43.29,57.11,20.7,6.07
2025-11-06 15:00:00,Loc_2,44.55,50.85,29.35,5.05
2025-11-06 16:00:00,Loc_2,35.34,41.81,22.13,7.06
2025-11-06 17:00:00,Loc_2,43.0,47.76,13.81,5.33
2025-11-06 18:00:00,Loc_2,42.98,51.31,32.06,5.52
2025-11-06 19:00:00,Loc_2,39.63,46.32,16.98,6.99
2025-11-06 20:00:00,Loc_2,42.84,50.34,31.62,4.18
2025-11-06 21:00:00,Loc_2,50.29,57.11,22.12,5.14
2025-11-06 22:00:00,Loc_2,45.4,60.34,23.02,6.97
2025-11-06 23:00:00,Loc_2,40.21,52.33,19.65,7.18
2025-11-07 00:00:00,Loc_2,52.8,64.57,26.1,3.74
2025-11-07 01:00:00,Loc_2,45.48,50.13,22.61,2.98
2025-11-07 02:00:00,Loc_2,56.9,68.22,21.78,6.51
2025-11-07 03:00:00,Loc_2,53.84,66.51,29.8,6.63
2025-11-07 04:00:00,Loc_2,54.33,67.02,27.86,0.82
2025-11-07 05:00:00,Loc_2,46.54,55.45,26.58,7.02
2025-11-07 06:00:00,Loc_2,60.69,74.52,31.76,3.89
2025-11-07 07:00:00,Loc_2,61.37,71.46,26.5,6.56
2025-11-07 08:00:00,Loc_2,55.8,62.07,23.85,5.62
2025-11-07 09:00:00,Loc_2,48.96,55.2,14.43,5.97
2025-11-07 10:00:00,Loc_2,49.99,59.41,24.49,4.66
2025-11-07 11:00:00,Loc_2,47.28,56.78,30.24,5.99
2025-11-07 12:00:00,Loc_2,37.37,44.45,14.42,4.32
2025-11-07 13:00:00,Loc_2,38.68,46.06,24.96,7.16
2025-11-07 14:00:00,Loc_2,35.66,39.9,12.55,1.02
2025-11-07 15:00:00,Loc_2,45.33,54.77,29.82,1.29
2025-11-07 16:00:00,Loc_2,32.72,34.75,30.23,5.85
2025-11-07 17:00:00,Loc_2,35.58,41.48,26.66,4.65
2025-11-07 18:00:00,Loc_2,37.18,49.01,23.15,6.38
2025-11-07 19:00:00,Loc_2,38.76,43.51,26.88,7.61
2025-11-07 20:00:00,Loc_2,42.5,49.25,35.14,4.62
2025-11-07 21:00:00,Loc_2,41.17,49.61,27.06,6.03
2025-11-07 22:00:00,Loc_2,43.96,52.63,17.42,5.03
2025-11-07 23:00:00,Loc_2,44.97,52.47,13.54,6.48
2025-11-08 00:00:00,Loc_2,51.85,60.86,29.39,8.96
2025-11-08 01:00:00,Loc_2,51.13,65.39,26.97,7.17
2025-11-08 02:00:00,Loc_2,60.85,66.81,22.9,3.3
2025-11-08 03:00:00,Loc_2,57.64,68.83,26.68,4.28
2025-11-08 04:00:00,Loc_2,58.35,69.61,17.75,9.7
2025-11-08 05:00:00,Loc_2,59.14,69.61,21.7,5.3
2025-11-08 06:00:00,Loc_2,65.32,80.04,23.08,7.18
2025-11-08 07:00:00,Loc_2,59.46,68.79,31.49,6.75
2025-11-08 08:00:00,Loc_2,61.17,75.92,36.76,3.72
2025-11-08 09:00:00,Loc_2,57.28,67.63,28.03,3.4
2025-11-08 10:00:00,Loc_2,62.57,74.94,34.67,3.88
2025-11-08 11:00:00,Loc_2,53.99,60.98,23.74,3.81
2025-11-08 12:00:00,Loc_2,48.3,56.27,40.75,7.52
2025-11-08 13:00:00,Loc_2,43.2,52.85,18.21,7.39
2025-11-08 14:00:00,Loc_2,44.19,53.19,32.79,3.81
2025-11-08 15:00:00,Loc_2,41.28,51.29,30.03,1.67
2025-11-08 16:00:00,Loc_2,39.14,48.31,24.73,5.41
2025-11-08 17:00:00,Loc_2,47.15,58.87,17.59,5.46
2025-11-08 18:00:00,Loc_2,43.45,53.68,34.24,4.61
2025-11-08 19:00:00,Loc_2,35.69,41.06,31.42,5.83
2025-11-08 20:00:00,Loc_2,35.67,42.11,29.25,4.0
2025-11-08 21:00:00,Loc_2,33.7,42.19,25.72,4.07
2025-11-08 22:00:00,Loc_2,50.99,59.35,24.86,6.9
2025-11-08 23:00:00,Loc_2,41.44,50.24,22.86,1.57
2025-11-09 00:00:00,Loc_2,50.78,64.31,29.13,5.93
2025-11-09 01:00:00,Loc_2,51.75,62.2,30.41,4.45
2025-11-09 02:00:00,Loc_2,58.3,74.61,28.55,7.74
2025-11-09 03:00:00,Loc_2,58.74,68.39,22.58,3.69
2025-11-09 04:00:00,Loc_2,56.86,67.56,28.87,4.46
2025-11-09 05:00:00,Loc_2,57.07,70.98,24.34,6.12
2025-11-09 06:00:00,Loc_2,48.86,59.39,17.92,7.08
2025-11-09 07:00:00,Loc_2,64.99,78.02,29.0,3.74
2025-11-09 08:00:00,Loc_2,65.59,80.81,27.8,3.27
2025-11-09 09:00:00,Loc_2,55.64,68.23,24.63,2.56
2025-11-09 10:00:00,Loc_2,50.82,58.41,25.27,4.1
2025-11-09 11:00:00,Loc_2,45.77,54.78,30.01,7.02
2025-11-09 12:00:00,Loc_2,51.35,60.49,31.3,3.25
2025-11-09 13:00:00,Loc_2,55.64,65.55,30.62,7.06
2025-11-09 14:00:00,Loc_2,36.44,44.57,26.71,0.74
2025-11-09 15:00:00,Loc_2,41.73,48.56,28.97,4.26
2025-11-09 16:00:00,Loc_2,44.63,52.78,17.42,6.39
2025-11-09 17:00:00,Loc_2,43.43,50.95,23.71,3.93
2025-11-09 18:00:00,Loc_2,31.68,38.77,34.03,3.47
2025-11-09 19:00:00,Loc_2,38.53,46.14,27.95,5.85
2025-11-09 20:00:00,Loc_2,47.0,57.84,18.7,3.82
2025-11-09 21:00:00,Loc_2,50.09,62.63,19.05,4.32
2025-11-09 22:00:00,Loc_2,45.39,52.96,24.45,3.83
2025-11-09 23:00:00,Loc_2,46.38,52.35,30.76,4.38
2025-11-10 00:00:00,Loc_2,48.66,60.72,27.89,5.67
2025-11-10 01:00:00,Loc_2,52.18,61.98,11.83,5.34
2025-11-10 02:00:00,Loc_2,47.36,61.55,22.37,5.08
2025-11-10 03:00:00,Loc_2,58.02,70.75,25.92,7.73
2025-11-10 04:00:00,Loc_2,57.14,72.55,30.3,6.57
2025-11-10 05:00:00,Loc_2,49.92,57.47,25.6,4.98
2025-11-10 06:00:00,Loc_2,56.7,67.26,23.35,6.49
2025-11-10 07:00:00,Loc_2,55.32,60.21,20.18,7.15
2025-11-10 08:00:00,Loc_2,55.91,69.87,28.19,7.97
2025-11-10 09:00:00,Loc_2,46.53,53.24,20.65,5.01
2025-11-10 10:00:00,Loc_2,57.08,67.67,26.08,9.1
2025-11-10 11:00:00,Loc_2,60.65,71.93,20.08,6.06
2025-11-10 12:00:00,Loc_2,44.66,54.28,20.41,5.56
2025-11-10 13:00:00,Loc_2,45.46,56.68,8.35,3.76
2025-11-10 14:00:00,Loc_2,38.46,47.54,22.17,4.78
2025-11-10 15:00:00,Loc_2,38.2,43.55,25.82,4.27
2025-11-10 16:00:00,Loc_2,47.24,61.0,24.32,4.19
2025-11-10 17:00:00,Loc_2,46.48,54.7,23.67,6.82
2025-11-10 18:00:00,Loc_2,32.83,37.0,15.15,3.85
2025-11-10 19:00:00,Loc_2,44.29,54.18,30.31,7.19
2025-11-10 20:00:00,Loc_2,41.22,50.3,26.52,4.71
2025-11-10 21:00:00,Loc_2,30.9,38.81,21.65,3.02
2025-11-10 22:00:00,Loc_2,40.16,43.95,22.53,2.84
2025-11-10 23:00:00,Loc_2,49.96,57.54,21.08,2.6
2025-11-11 00:00:00,Loc_2,50.01,56.7,32.9,6.76
2025-11-11 01:00:00,Loc_2,48.58,56.39,17.97,4.27
2025-11-11 02:00:00,Loc_2,48.61,60.4,19.26,4.49
2025-11-11 03:00:00,Loc_2,57.63,73.05,16.49,6.24
2025-11-11 04:00:00,Loc_2,58.48,70.03,27.01,6.32
2025-11-11 05:00:00,Loc_2,54.0,66.1,28.77,3.58
2025-11-11 06:00:00,Loc_2,70.63,89.9,29.86,5.57
2025-11-11 07:00:00,Loc_2,54.41,66.38,20.2,5.31
2025-11-11 08:00:00,Loc_2,57.37,70.87,28.74,4.92
2025-11-11 09:00:00,Loc_2,59.55,68.84,25.08,2.4
2025-11-11 10:00:00,Loc_2,47.09,60.53,19.81,2.44
2025-11-11 11:00:00,Loc_2,59.46,75.68,18.32,3.47
2025-11-11 12:00:00,Loc_2,60.41,74.75,35.76,5.25
2025-11-11 13:00:00,Loc_2,38.74,47.49,24.42,1.89
2025-11-11 14:00:00,Loc_2,50.79,63.5,25.23,6.89
2025-11-11 15:00:00,Loc_2,45.76,60.01,18.78,6.25
2025-11-11 16:00:00,Loc_2,37.14,42.34,25.61,5.64
2025-11-11 17:00:00,Loc_2,42.63,51.37,26.8,6.52
2025-11-11 18:00:00,Loc_2,32.84,41.21,25.29,6.32
2025-11-11 19:00:00,Loc_2,39.27,47.03,22.8,1.62
2025-11-11 20:00:00,Loc_2,38.23,47.14,28.28,5.74
2025-11-11 21:00:00,Loc_2,42.51,52.99,32.43,3.58
2025-11-11 22:00:00,Loc_2,31.87,37.86,30.22,6.2
2025-11-11 23:00:00,Loc_2,49.47,64.39,23.7,2.06
2025-11-12 00:00:00,Loc_2,45.23,54.32,30.27,8.73
2025-11-12 01:00:00,Loc_2,50.13,57.83,27.37,1.94
2025-11-12 02:00:00,Loc_2,52.78,61.75,25.55,5.76
2025-11-12 03:00:00,Loc_2,58.41,71.66,26.33,4.26
2025-11-12 04:00:00,Loc_2,51.03,61.16,27.23,4.09
2025-11-12 05:00:00,Loc_2,59.1,66.74,30.11,4.0
2025-11-12 06:00:00,Loc_2,58.54,75.17,30.8,7.78
2025-11-12 07:00:00,Loc_2,52.34,63.42,20.16,4.8
2025-11-12 08:00:00,Loc_2,64.5,79.11,25.34,2.09
2025-11-12 09:00:00,Loc_2,58.99,70.14,20.79,5.9
2025-11-12 10:00:00,Loc_2,47.3,59.95,27.1,6.54
2025-11-12 11:00:00,Loc_2,49.62,60.01,21.62,4.28
2025-11-12 12:00:00,Loc_2,39.88,49.18,19.77,5.85
2025-11-12 13:00:00,Loc_2,39.48,46.94,25.3,6.33
2025-11-12 14:00:00,Loc_2,45.6,59.36,25.11,3.36
2025-11-12 15:00:00,Loc_2,41.83,47.05,25.09,4.63
2025-11-12 16:00:00,Loc_2,37.86,46.84,12.23,7.3
2025-11-12 17:00:00,Loc_2,37.27,48.84,20.63,8.64
2025-11-12 18:00:00,Loc_2,38.43,44.2,20.82,5.38
2025-11-12 19:00:00,Loc_2,32.02,40.33,30.86,5.95
2025-11-12 20:00:00,Loc_2,37.2,40.32,31.26,5.94
2025-11-12 21:00:00,Loc_2,40.87,50.16,21.6,2.88
2025-11-12 22:00:00,Loc_2,45.2,53.4,26.29,3.35
2025-11-12 23:00:00,Loc_2,40.14,48.91,28.45,3.77
2025-11-13 00:00:00,Loc_2,56.42,68.25,25.54,3.71
2025-11-13 01:00:00,Loc_2,51.04,65.67,23.25,5.9
2025-11-13 02:00:00,Loc_2,55.95,66.6,29.7,6.95
2025-11-13 03:00:00,Loc_2,53.4,68.78,27.26,3.83
2025-11-13 04:00:00,Loc_2,48.52,57.19,30.24,5.74
2025-11-13 05:00:00,Loc_2,55.75,61.68,26.07,5.26
2025-11-13 06:00:00,Loc_2,60.31,71.47,16.98,5.28
2025-11-13 07:00:00,Loc_2,51.67,58.9,26.2,3.55
2025-11-13 08:00:00,Loc_2,64.08,69.7,23.43,5.5
2025-11-13 09:00:00,Loc_2,58.6,67.87,26.43,4.28
2025-11-13 10:00:00,Loc_2,56.71,64.43,29.65,5.14
2025-11-13 11:00:00,Loc_2,61.37,69.83,25.85,4.72
2025-10-14 12:00:00,Loc_3,66.55,84.9,14.24,6.63
2025-10-14 13:00:00,Loc_3,69.98,85.04,29.87,6.41
2025-10-14 14:00:00,Loc_3,71.29,87.96,21.84,3.01
2025-10-14 15:00:00,Loc_3,52.51,61.45,26.26,4.15
2025-10-14 16:00:00,Loc_3,48.22,60.64,31.82,4.16
2025-10-14 17:00:00,Loc_3,57.36,72.52,23.01,6.11
2025-10-14 18:00:00,Loc_3,55.84,66.51,10.46,3.74
2025-10-14 19:00:00,Loc_3,52.22,65.37,26.01,6.2
2025-10-14 20:00:00,Loc_3,62.9,74.15,29.6,6.53
2025-10-14 21:00:00,Loc_3,69.7,82.46,29.81,4.86
2025-10-14 22:00:00,Loc_3,61.41,72.22,24.69,5.41
2025-10-14 23:00:00,Loc_3,57.19,62.3,24.01,5.6
2025-10-15 00:00:00,Loc_3,70.37,89.0,30.37,7.61
2025-10-15 01:00:00,Loc_3,72.72,90.34,28.45,6.9
2025-10-15 02:00:00,Loc_3,66.94,76.6,30.87,3.62
2025-10-15 03:00:00,Loc_3,71.71,87.44,34.71,3.64
2025-10-15 04:00:00,Loc_3,77.26,95.93,21.74,3.71
2025-10-15 05:00:00,Loc_3,76.25,91.76,22.93,6.51
2025-10-15 06:00:00,Loc_3,67.72,84.39,23.44,6.35
2025-10-15 07:00:00,Loc_3,65.43,78.52,21.57,3.5
2025-10-15 08:00:00,Loc_3,60.98,73.13,28.09,4.04
2025-10-15 09:00:00,Loc_3,67.8,76.84,26.66,6.69
2025-10-15 10:00:00,Loc_3,73.23,86.15,22.69,3.02
2025-10-15 11:00:00,Loc_3,63.39,72.96,26.47,6.07
2025-10-15 12:00:00,Loc_3,52.85,63.32,17.64,2.95
2025-10-15 13:00:00,Loc_3,61.24,75.15,24.68,3.31
2025-10-15 14:00:00,Loc_3,64.21,81.74,28.72,6.13
2025-10-15 15:00:00,Loc_3,65.08,72.27,26.89,2.2
2025-10-15 16:00:00,Loc_3,54.71,63.73,19.97,3.79
2025-10-15 17:00:00,Loc_3,52.08,61.54,19.12,9.09
2025-10-15 18:00:00,Loc_3,58.98,64.95,30.85,4.86
2025-10-15 19:00:00,Loc_3,52.97,60.75,20.24,6.73
2025-10-15 20:00:00,Loc_3,60.46,72.67,25.56,3.83
2025-10-15 21:00:00,Loc_3,56.66,66.3,30.62,3.25
2025-10-15 22:00:00,Loc_3,62.28,72.73,30.5,5.01
2025-10-15 23:00:00,Loc_3,59.72,70.24,15.93,5.0
2025-10-16 00:00:00,Loc_3,63.87,73.65,27.43,1.55
2025-10-16 01:00:00,Loc_3,72.3,86.74,23.63,2.63
2025-10-16 02:00:00,Loc_3,69.13,84.46,33.59,3.29
2025-10-16 03:00:00,Loc_3,69.5,77.59,21.08,5.53
2025-10-16 04:00:00,Loc_3,65.4,74.2,27.76,3.91
2025-10-16 05:00:00,Loc_3,76.74,90.36,21.3,6.96
2025-10-16 06:00:00,Loc_3,72.68,88.18,19.78,3.57
2025-10-16 07:00:00,Loc_3,72.57,88.37,27.6,7.29
2025-10-16 08:00:00,Loc_3,69.85,83.7,18.56,5.09
2025-10-16 09:00:00,Loc_3,66.66,79.38,28.97,6.58
2025-10-16 10:00:00,Loc_3,71.92,84.36,15.21,3.64
2025-10-16 11:00:00,Loc_3,64.92,76.71,26.84,7.51
2025-10-16 12:00:00,Loc_3,56.08,70.82,23.76,3.93
2025-10-16 13:00:00,Loc_3,64.08,80.05,31.64,3.05
2025-10-16 14:00:00,Loc_3,62.29,75.05,35.46,3.17
2025-10-16 15:00:00,Loc_3,66.62,84.83,37.69,2.48
2025-10-16 16:00:00,Loc_3,63.58,71.24,28.68,5.65
2025-10-16 17:00:00,Loc_3,53.95,64.11,25.26,5.6
2025-10-16 18:00:00,Loc_3,51.91,61.88,24.98,7.05
2025-10-16 19:00:00,Loc_3,58.42,77.12,26.91,4.43
2025-10-16 20:00:00,Loc_3,58.43,73.58,29.46,3.59
2025-10-16 21:00:00,Loc_3,63.88,78.66,25.69,4.51
2025-10-16 22:00:00,Loc_3,59.21,75.1,31.08,4.73
2025-10-16 23:00:00,Loc_3,69.57,86.48,22.9,5.64
2025-10-17 00:00:00,Loc_3,62.48,78.48,26.23,5.1
2025-10-17 01:00:00,Loc_3,73.86,83.63,27.56,6.7
2025-10-17 02:00:00,Loc_3,71.44,91.46,31.97,5.83
2025-10-17 03:00:00,Loc_3,75.78,93.48,24.97,1.86
2025-10-17 04:00:00,Loc_3,78.71,90.01,22.19,5.19
2025-10-17 05:00:00,Loc_3,85.09,104.31,23.84,5.69
2025-10-17 06:00:00,Loc_3,71.58,84.56,27.32,5.21
2025-10-17 07:00:00,Loc_3,78.73,99.37,22.16,6.91
2025-10-17 08:00:00,Loc_3,65.22,78.29,27.38,1.02
2025-10-17 09:00:00,Loc_3,74.26,90.55,31.5,9.03
2025-10-17 10:00:00,Loc_3,66.71,84.81,27.84,7.55
2025-10-17 11:00:00,Loc_3,73.55,88.26,34.36,4.24
2025-10-17 12:00:00,Loc_3,71.22,85.86,33.81,2.23
2025-10-17 13:00:00,Loc_3,47.56,57.32,24.26,7.51
2025-10-17 14:00:00,Loc_3,66.33,78.59,29.35,5.59
2025-10-17 15:00:00,Loc_3,63.81,76.67,32.9,6.95
2025-10-17 16:00:00,Loc_3,51.96,64.31,27.49,5.0
2025-10-17 17:00:00,Loc_3,54.29,62.91,26.69,8.22
2025-10-17 18:00:00,Loc_3,53.72,66.23,26.52,1.1
2025-10-17 19:00:00,Loc_3,51.18,59.63,23.33,2.92
2025-10-17 20:00:00,Loc_3,50.08,59.98,25.32,6.98
2025-10-17 21:00:00,Loc_3,55.21,67.2,23.75,1.25
2025-10-17 22:00:00,Loc_3,73.02,89.78,29.13,6.15
2025-10-17 23:00:00,Loc_3,63.33,78.39,31.88,5.15
2025-10-18 00:00:00,Loc_3,69.88,85.74,33.82,2.84
2025-10-18 01:00:00,Loc_3,64.43,75.87,24.63,6.51
2025-10-18 02:00:00,Loc_3,65.31,85.67,31.48,5.73
2025-10-18 03:00:00,Loc_3,67.21,84.03,27.12,0.8
2025-10-18 04:00:00,Loc_3,71.36,90.95,24.48,3.02
2025-10-18 05:00:00,Loc_3,70.96,88.23,34.99,5.41
2025-10-18 06:00:00,Loc_3,75.86,93.87,24.37,4.01
2025-10-18 07:00:00,Loc_3,81.71,89.45,30.86,5.98
2025-10-18 08:00:00,Loc_3,81.49,91.25,21.33,2.11
2025-10-18 09:00:00,Loc_3,72.31,87.54,29.1,3.33
2025-10-18 10:00:00,Loc_3,81.79,100.57,27.53,6.76
2025-10-18 11:00:00,Loc_3,68.13,80.59,35.69,2.98
2025-10-18 12:00:00,Loc_3,61.96,70.41,18.58,4.24
2025-10-18 13:00:00,Loc_3,67.31,76.99,28.55,4.86
2025-10-18 14:00:00,Loc_3,65.27,78.07,13.39,5.5
2025-10-18 15:00:00,Loc_3,51.1,61.37,23.37,4.62
2025-10-18 16:00:00,Loc_3,60.68,72.05,22.92,4.19
2025-10-18 17:00:00,Loc_3,53.85,68.43,19.25,8.98
2025-10-18 18:00:00,Loc_3,60.57,67.12,15.21,4.54
2025-10-18 19:00:00,Loc_3,54.61,67.61,31.91,3.32
2025-10-18 20:00:00,Loc_3,55.88,61.42,38.09,0.35
2025-10-18 21:00:00,Loc_3,53.23,64.93,36.08,4.56
2025-10-18 22:00:00,Loc_3,57.05,63.72,23.76,5.73
2025-10-18 23:00:00,Loc_3,59.02,74.51,31.09,1.62
2025-10-19 00:00:00,Loc_3,64.65,74.06,24.45,8.4
2025-10-19 01:00:00,Loc_3,68.25,82.26,23.04,2.52
2025-10-19 02:00:00,Loc_3,69.15,86.63,35.27,2.08
2025-10-19 03:00:00,Loc_3,69.31,87.68,30.25,3.03
2025-10-19 04:00:00,Loc_3,69.36,84.52,30.81,6.16
2025-10-19 05:00:00,Loc_3,63.5,76.14,28.42,4.76
2025-10-19 06:00:00,Loc_3,74.4,84.63,33.64,8.85
2025-10-19 07:00:00,Loc_3,75.5,94.61,24.28,8.99
2025-10-19 08:00:00,Loc_3,81.18,107.03,30.69,3.08
2025-10-19 09:00:00,Loc_3,69.86,88.93,25.06,6.4
2025-10-19 10:00:00,Loc_3,73.5,86.43,30.83,5.68
2025-10-19 11:00:00,Loc_3,61.82,72.61,39.3,4.75
2025-10-19 12:00:00,Loc_3,66.94,82.95,19.43,5.73
2025-10-19 13:00:00,Loc_3,57.7,69.36,20.63,5.96
2025-10-19 14:00:00,Loc_3,61.26,71.62,30.88,4.06
2025-10-19 15:00:00,Loc_3,54.99,67.54,24.5,1.24
2025-10-19 16:00:00,Loc_3,56.74,64.43,22.65,1.94
2025-10-19 17:00:00,Loc_3,49.65,55.79,15.89,6.33
2025-10-19 18:00:00,Loc_3,52.0,60.98,25.68,5.88
2025-10-19 19:00:00,Loc_3,63.57,78.52,23.43,5.56
2025-10-19 20:00:00,Loc_3,61.99,72.8,29.42,7.66
2025-10-19 21:00:00,Loc_3,54.74,68.12,17.54,1.73
2025-10-19 22:00:00,Loc_3,49.41,62.48,36.0,4.42
2025-10-19 23:00:00,Loc_3,61.49,76.15,25.73,5.51
2025-10-20 00:00:00,Loc_3,68.62,77.57,30.86,5.72
2025-10-20 01:00:00,Loc_3,63.19,79.05,23.18,2.61
2025-10-20 02:00:00,Loc_3,71.0,83.48,22.37,5.09
2025-10-20 03:00:00,Loc_3,64.78,76.25,27.75,4.11
2025-10-20 04:00:00,Loc_3,67.61,87.62,21.18,6.95
2025-10-20 05:00:00,Loc_3,73.25,88.09,20.68,7.22
2025-10-20 06:00:00,Loc_3,73.94,83.34,22.0,7.16
2025-10-20 07:00:00,Loc_3,71.4,91.98,27.35,5.8
2025-10-20 08:00:00,Loc_3,72.96,84.31,22.1,4.36
2025-10-20 09:00:00,Loc_3,73.67,86.14,24.36,3.77
2025-10-20 10:00:00,Loc_3,67.97,83.41,24.66,5.99
2025-10-20 11:00:00,Loc_3,67.91,80.27,20.0,6.42
2025-10-20 12:00:00,Loc_3,62.04,68.72,23.13,3.1
2025-10-20 13:00:00,Loc_3,61.5,70.75,23.99,4.18
2025-10-20 14:00:00,Loc_3,52.78,66.75,35.43,3.4
2025-10-20 15:00:00,Loc_3,52.15,64.67,25.8,4.78
2025-10-20 16:00:00,Loc_3,62.6,73.83,21.33,7.79
2025-10-20 17:00:00,Loc_3,58.55,70.19,24.21,4.78
2025-10-20 18:00:00,Loc_3,54.34,65.94,34.1,4.24
2025-10-20 19:00:00,Loc_3,46.37,57.17,20.47,3.49
2025-10-20 20:00:00,Loc_3,54.25,65.04,32.47,4.07
2025-10-20 21:00:00,Loc_3,53.7,59.14,16.74,6.82
2025-10-20 22:00:00,Loc_3,59.35,72.01,15.43,4.88
